 2.000e-02	5.70693e-01	2.98446e-03	2.98446e-03
 3.000e-02	5.68815e-01	6.73054e-03	6.73054e-03
 4.000e-02	5.66923e-01	1.19888e-02	1.19888e-02
 5.000e-02	5.65016e-01	1.87623e-02	1.87623e-02
 6.000e-02	5.63095e-01	2.70510e-02	2.70510e-02
 7.000e-02	5.61160e-01	3.68517e-02	3.68517e-02
 8.000e-02	5.59210e-01	4.81579e-02	4.81579e-02
 9.000e-02	5.57246e-01	6.09596e-02	6.09596e-02
 1.000e-01	5.55268e-01	7.52439e-02	7.52439e-02
 1.100e-01	5.53276e-01	9.09949e-02	9.09949e-02
 1.200e-01	5.51270e-01	1.08193e-01	1.08193e-01
 1.300e-01	5.49250e-01	1.26816e-01	1.26816e-01
 1.400e-01	5.47215e-01	1.46838e-01	1.46838e-01
 1.500e-01	5.45167e-01	1.68230e-01	1.68230e-01
 1.600e-01	5.43105e-01	1.90963e-01	1.90963e-01
 1.700e-01	5.41029e-01	2.15000e-01	2.15000e-01
 1.800e-01	5.38940e-01	2.40304e-01	2.40304e-01
 1.900e-01	5.36837e-01	2.66837e-01	2.66837e-01
 2.000e-01	5.34720e-01	2.94556e-01	2.94556e-01
 2.100e-01	5.32590e-01	3.23415e-01	3.23415e-01
 2.200e-01	5.30446e-01	3.53367e-01	3.53367e-01
 2.300e-01	5.28290e-01	3.84363e-01	3.84363e-01
 2.400e-01	5.26120e-01	4.16351e-01	4.16351e-01
 2.500e-01	5.23937e-01	4.49276e-01	4.49276e-01
 2.600e-01	5.21741e-01	4.83083e-01	4.83083e-01
 2.700e-01	5.19532e-01	5.17716e-01	5.17716e-01
 2.800e-01	5.17311e-01	5.53114e-01	5.53114e-01
 2.900e-01	5.15076e-01	5.89216e-01	5.89216e-01
 3.000e-01	5.12830e-01	6.25961e-01	6.25961e-01
 3.100e-01	5.10571e-01	6.63286e-01	6.63286e-01
 3.200e-01	5.08299e-01	7.01126e-01	7.01126e-01
 3.300e-01	5.06016e-01	7.39415e-01	7.39415e-01
 3.400e-01	5.03721e-01	7.78087e-01	7.78087e-01
 3.500e-01	5.01414e-01	8.17075e-01	8.17075e-01
 3.600e-01	4.99095e-01	8.56313e-01	8.56313e-01
 3.700e-01	4.96764e-01	8.95733e-01	8.95733e-01
 3.800e-01	4.94423e-01	9.35269e-01	9.35269e-01
 3.900e-01	4.92070e-01	9.74851e-01	9.74851e-01
 4.000e-01	4.89705e-01	1.01441e+00	1.01441e+00
 4.100e-01	4.87331e-01	1.05388e+00	1.05388e+00
 4.200e-01	4.84945e-01	1.09320e+00	1.09320e+00
 4.300e-01	4.82549e-01	1.13229e+00	1.13229e+00
 4.400e-01	4.80142e-01	1.17110e+00	1.17110e+00
 4.500e-01	4.77725e-01	1.20956e+00	1.20956e+00
 4.600e-01	4.75298e-01	1.24761e+00	1.24761e+00
 4.700e-01	4.72862e-01	1.28518e+00	1.28518e+00
 4.800e-01	4.70415e-01	1.32221e+00	1.32221e+00
 4.900e-01	4.67959e-01	1.35865e+00	1.35865e+00
 5.000e-01	4.65494e-01	1.39442e+00	1.39442e+00
 5.100e-01	4.63020e-01	1.42948e+00	1.42948e+00
 5.200e-01	4.60537e-01	1.46378e+00	1.46378e+00
 5.300e-01	4.58046e-01	1.49725e+00	1.49725e+00
 5.400e-01	4.55546e-01	1.52986e+00	1.52986e+00
 5.500e-01	4.53037e-01	1.56154e+00	1.56154e+00
 5.600e-01	4.50521e-01	1.59226e+00	1.59226e+00
 5.700e-01	4.47997e-01	1.62196e+00	1.62196e+00
 5.800e-01	4.45465e-01	1.65061e+00	1.65061e+00
 5.900e-01	4.42926e-01	1.67816e+00	1.67816e+00
 6.000e-01	4.40380e-01	1.70458e+00	1.70458e+00
 6.100e-01	4.37827e-01	1.72983e+00	1.72983e+00
